product_id,category,brand,mrp,selling_price,discount_pct,rating,num_ratings,listing_date
FLP-33652,Headphones,Boult,1000,700,30.5,2.9,5,2026-01-23
FLP-33653,Home Appliances,Samsung,8700,6650,23.6,4.6,209,2025-05-05
FLP-33654,Headphones,JBL,2470,1870,24.3,2.7,2577,2026-02-15
FLP-33655,Footwear,Bata,900,810,10.5,3.2,225,2026-05-12
FLP-33656,Smartwatches,boAt,6520,4530,30.6,4.2,1761,2025-12-01
FLP-33657,Laptops,Dell,66400,43070,35.1,3.5,419,2026-04-14
FLP-33658,Smartwatches,Noise,1500,780,48.3,5.0,104,2025-06-17
FLP-33659,Footwear,Adidas,1810,1470,19.0,4.2,655,2025-07-07
FLP-33660,Headphones,JBL,1540,1380,10.2,4.3,415,2025-07-18
FLP-33661,Smartphones,Vivo,7500,4040,46.2,4.0,2141,2025-10-14
FLP-33662,Fashion,Allen Solly,970,630,35.4,4.4,1886,2026-04-12
FLP-33663,Laptops,Acer,69400,55970,19.4,3.7,1468,2025-10-05
FLP-33664,Smartphones,Realme,9450,5900,37.6,4.4,372,2025-10-08
FLP-33665,Fashion,H&M,600,390,34.2,4.1,357,2025-06-14
FLP-33666,Home Appliances,Bosch,6470,4590,29.1,4.0,934,2025-09-01
FLP-33667,Laptops,Asus,24660,19490,21.0,4.5,231,2026-04-08
FLP-33668,Smartphones,Realme,7500,4680,37.6,4.6,988,2025-02-05
FLP-33669,Smartwatches,Samsung,5600,3120,44.3,4.7,344,2026-05-14
FLP-33670,Televisions,Sony,22850,18430,19.3,3.8,323,2025-08-20
FLP-33671,Home Appliances,Whirlpool,6000,4050,32.5,3.7,1683,2025-09-28
FLP-33672,Footwear,Bata,1730,1280,25.8,3.9,786,2025-07-20
FLP-33673,Televisions,TCL,15000,11150,25.7,3.1,108,2025-09-19
FLP-33674,Fashion,Allen Solly,2860,1940,32.3,3.3,661,2025-08-18
FLP-33675,Smartphones,Realme,7740,5020,35.1,3.4,1274,2025-04-15
FLP-33676,Footwear,Adidas,900,690,23.3,4.7,788,2025-12-02
FLP-33677,Laptops,Apple,22500,16220,27.9,3.9,776,2026-04-11
FLP-33678,Smartwatches,Noise,4780,3050,36.3,4.0,69,2025-08-24
FLP-33679,Fashion,Allen Solly,1460,880,39.4,4.6,318,2025-07-17
FLP-33680,Televisions,Samsung,15000,9990,33.4,4.0,250,2025-11-28
FLP-33681,Smartwatches,Apple,1930,1470,23.7,4.5,3494,2026-02-25
FLP-33682,Smartwatches,Samsung,1550,910,41.5,4.1,1286,2025-08-13
FLP-33683,Headphones,Sony,3970,3530,11.1,3.4,129,2026-01-23
FLP-33684,Smartwatches,Fire-Boltt,1500,820,45.4,4.7,1119,2026-01-23
FLP-33685,Home Appliances,Havells,7940,4870,38.6,5.0,1315,2026-05-02
FLP-33686,Headphones,Noise,1000,630,36.9,4.2,49,2025-02-08
FLP-33687,Smartwatches,Fire-Boltt,6350,5220,17.7,4.3,379,2026-06-09
FLP-33688,Footwear,Campus,900,480,46.8,3.5,52,2025-02-15
FLP-33689,Televisions,LG,23780,11180,53.0,4.1,134,2026-02-23
FLP-33690,Smartwatches,Samsung,2590,2040,21.3,2.5,895,2025-08-01
FLP-33691,Televisions,LG,33350,20010,40.0,3.1,795,2025-06-21
FLP-33692,Fashion,Allen Solly,1230,990,19.7,3.9,278,2026-04-24
FLP-33693,Smartphones,Apple,7500,6180,17.6,3.4,350,2025-07-06
FLP-33694,Footwear,Campus,1960,1400,28.3,4.2,389,2025-07-26
FLP-33695,Laptops,Apple,163710,126750,22.6,4.1,807,2026-02-09
FLP-33696,Laptops,Asus,22500,17290,23.1,3.4,1269,2026-03-12
FLP-33697,Laptops,Apple,22500,17860,20.6,4.8,2334,2026-02-14
FLP-33698,Fashion,Roadster,910,580,36.5,3.6,472,2025-02-15
FLP-33699,Televisions,TCL,15800,11170,29.3,4.3,111,2025-03-14
FLP-33700,Headphones,Noise,1880,1220,34.9,4.3,443,2025-03-18
FLP-33701,Televisions,Mi,25790,16480,36.1,3.9,811,2025-03-19
FLP-33702,Smartwatches,Samsung,2060,1590,22.8,3.0,77,2025-05-04
FLP-33703,Smartwatches,Fire-Boltt,1500,830,44.9,3.7,3198,2026-02-12
FLP-33704,Footwear,Puma,900,590,34.3,4.8,195,2025-03-10
FLP-33705,Laptops,Asus,86940,48960,43.7,3.4,105,2025-07-24
FLP-33706,Smartphones,Apple,18530,14130,23.7,3.6,133,2026-05-17
FLP-33707,Footwear,Adidas,1480,900,39.2,3.7,1678,2025-06-06
FLP-33708,Televisions,Mi,15000,10440,30.4,4.2,2372,2025-05-24
FLP-33709,Laptops,Acer,86390,37860,56.2,4.8,435,2025-08-16
FLP-33710,Laptops,HP,24240,16180,33.3,4.7,670,2026-02-23
FLP-33711,Televisions,Samsung,15000,11380,24.1,4.3,83,2025-09-03
FLP-33712,Smartphones,Xiaomi,7660,5530,27.8,4.2,16,2025-02-23
FLP-33713,Footwear,Nike,1270,1060,16.6,4.2,402,2025-01-28
FLP-33714,Fashion,Van Heusen,3490,2210,36.7,3.9,201,2025-08-03
FLP-33715,Smartwatches,Samsung,2660,2000,25.0,4.0,1734,2026-04-23
FLP-33716,Headphones,Noise,1690,1250,25.8,4.0,507,2025-02-07
FLP-33717,Laptops,Dell,113450,79910,29.6,4.2,474,2025-11-19
FLP-33718,Headphones,Noise,5200,3810,26.7,3.9,506,2026-04-19
FLP-33719,Televisions,TCL,27690,21320,23.0,2.1,742,2025-09-02
FLP-33720,Footwear,Bata,2320,1420,39.0,3.4,650,2026-05-18
FLP-33721,Footwear,Adidas,900,660,27.1,3.4,616,2026-03-05
FLP-33722,Laptops,Lenovo,79310,43460,45.2,3.4,1750,2026-02-26
FLP-33723,Home Appliances,Havells,11590,6280,45.8,4.0,576,2026-06-09
FLP-33724,Fashion,Levis,1230,930,24.3,4.4,59,2025-11-29
FLP-33725,Headphones,Boult,1770,1250,29.2,3.8,658,2025-03-04
FLP-33726,Laptops,Apple,22500,18780,16.5,3.9,702,2025-03-05
FLP-33727,Smartphones,Samsung,12230,6780,44.6,4.1,1257,2026-03-04
FLP-33728,Fashion,Roadster,600,450,25.4,4.9,334,2025-02-02
FLP-33729,Smartwatches,boAt,1500,1240,17.6,4.7,548,2026-05-10
FLP-33730,Headphones,boAt,2350,1320,43.8,4.4,461,2025-07-30
FLP-33731,Smartwatches,Apple,3930,2970,24.3,3.7,26,2026-05-14
FLP-33732,Smartwatches,Apple,1530,1230,19.4,4.3,761,2025-05-19
FLP-33733,Laptops,Dell,54680,46470,15.0,4.5,318,2026-06-21
FLP-33734,Headphones,JBL,6550,3790,42.2,4.2,185,2025-03-15
FLP-33735,Smartphones,Apple,21680,18100,16.5,3.3,1583,2026-03-09
FLP-33736,Fashion,Roadster,600,420,30.5,4.1,719,2025-08-20
FLP-33737,Footwear,Adidas,900,570,36.9,3.9,282,2026-03-09
FLP-33738,Televisions,Sony,67190,49020,27.0,3.6,843,2025-06-11
FLP-33739,Footwear,Adidas,1380,1240,10.1,4.4,100,2026-04-08
FLP-33740,Footwear,Bata,1210,910,24.7,3.6,603,2026-02-20
FLP-33741,Smartphones,Apple,22310,19640,12.0,3.8,430,2026-05-18
FLP-33742,Laptops,Acer,57890,31910,44.9,3.6,106,2025-07-25
FLP-33743,Headphones,JBL,4140,3080,25.5,3.2,597,2025-07-09
FLP-33744,Headphones,Sony,1200,900,24.7,4.1,1083,2025-08-09
FLP-33745,Televisions,LG,39070,27940,28.5,3.4,480,2025-10-30
FLP-33746,Laptops,Lenovo,22500,17850,20.7,3.8,40,2025-07-12
FLP-33747,Footwear,Adidas,1000,690,31.0,3.7,188,2025-08-11
FLP-33748,Footwear,Bata,1440,870,39.7,4.1,6185,2026-03-24
FLP-33749,Televisions,Samsung,33690,21470,36.3,3.2,1916,2026-01-16
FLP-33750,Headphones,Sony,2380,1910,19.6,4.2,599,2026-02-17
FLP-33751,Fashion,H&M,600,390,35.7,3.9,1123,2025-11-14
FLP-33752,Smartphones,Xiaomi,12830,8310,35.2,5.0,8,2025-03-24
FLP-33753,Footwear,Adidas,1640,970,40.9,3.2,630,2026-06-21
FLP-33754,Laptops,Lenovo,29970,21680,27.7,4.3,283,2025-09-30
FLP-33755,Televisions,Mi,28680,20700,27.8,3.7,247,2026-03-04
FLP-33756,Footwear,Adidas,2630,1820,30.8,3.7,26,2025-12-15
FLP-33757,Footwear,Campus,1030,830,19.0,4.0,63,2025-10-25
FLP-33758,Smartphones,Xiaomi,7500,4430,40.9,3.6,1125,2025-02-03
FLP-33759,Televisions,LG,23590,17630,25.3,4.6,275,2025-09-02
FLP-33760,Laptops,HP,50310,37210,26.0,4.2,2286,2026-05-22
FLP-33761,Headphones,JBL,1870,1220,34.7,4.0,140,2025-06-20
FLP-33762,Home Appliances,Bosch,15080,10420,30.9,4.0,2518,2026-05-26
FLP-33763,Televisions,Sony,23760,15630,34.2,4.4,2343,2025-10-27
FLP-33764,Home Appliances,Bosch,12190,10340,15.2,4.4,551,2025-02-03
FLP-33765,Footwear,Puma,1160,780,33.1,4.8,1043,2026-05-28
FLP-33766,Televisions,Sony,49920,39820,20.2,4.8,327,2025-12-27
FLP-33767,Smartwatches,Apple,1500,1080,27.9,4.4,2043,2025-12-27
FLP-33768,Smartphones,Xiaomi,10220,7090,30.7,3.6,640,2025-08-03
FLP-33769,Smartphones,Xiaomi,21960,14800,32.6,4.5,5,2025-07-26
FLP-33770,Laptops,HP,27670,20090,27.4,4.3,87,2025-08-16
FLP-33771,Home Appliances,Samsung,6000,4120,31.3,4.2,28,2025-03-19
FLP-33772,Home Appliances,Whirlpool,6000,4340,27.7,4.5,1922,2025-03-12
FLP-33773,Home Appliances,LG,6530,4270,34.6,4.0,2596,2025-03-27
FLP-33774,Headphones,Sony,1280,1050,18.0,4.3,1653,2026-02-21
FLP-33775,Headphones,JBL,2790,2070,25.7,4.0,18,2025-10-04
FLP-33776,Laptops,Apple,32020,25760,19.5,3.4,957,2026-04-06
FLP-33777,Televisions,TCL,104110,72060,30.8,3.7,905,2025-11-08
FLP-33778,Home Appliances,Samsung,26700,19120,28.4,3.7,574,2026-05-30
FLP-33779,Footwear,Campus,5980,3730,37.7,3.6,23,2025-10-19
FLP-33780,Headphones,Boult,1750,1080,38.1,3.4,1154,2025-11-02
FLP-33781,Smartwatches,Samsung,1500,1160,22.5,3.4,178,2026-02-26
FLP-33782,Fashion,Roadster,600,470,22.4,3.9,605,2025-08-23
FLP-33783,Footwear,Bata,900,660,26.6,3.9,603,2026-01-20
FLP-33784,Smartwatches,Samsung,2530,1540,39.3,3.3,162,2025-03-05
FLP-33785,Home Appliances,Whirlpool,12950,9200,29.0,4.1,1471,2025-11-14
FLP-33786,Smartphones,Samsung,18400,10560,42.6,4.7,834,2025-05-24
FLP-33787,Smartphones,OnePlus,7540,4870,35.4,4.4,879,2025-12-08
FLP-33788,Smartwatches,Apple,1500,1150,23.6,3.8,2525,2025-06-21
FLP-33789,Smartphones,Vivo,15390,9380,39.1,4.3,508,2026-06-16
FLP-33790,Footwear,Adidas,1920,1420,26.2,4.3,217,2026-04-06
FLP-33791,Smartphones,Xiaomi,12140,7180,40.8,4.8,303,2025-03-25
FLP-33792,Footwear,Bata,900,600,33.9,3.7,663,2025-07-24
FLP-33793,Smartwatches,Samsung,2550,1990,22.0,4.3,549,2025-04-12
FLP-33794,Televisions,Mi,21680,13710,36.8,4.6,214,2025-02-07
FLP-33795,Home Appliances,Havells,8670,6540,24.5,4.3,1860,2025-02-21
FLP-33796,Fashion,Levis,600,460,22.5,4.5,165,2025-10-08
FLP-33797,Smartphones,Samsung,8920,5920,33.7,3.7,1554,2026-01-02
FLP-33798,Footwear,Adidas,4000,2390,40.3,4.6,1974,2025-08-08
FLP-33799,Smartwatches,Noise,1500,1050,29.7,4.9,207,2026-02-04
FLP-33800,Smartphones,OnePlus,7500,5420,27.7,2.9,703,2026-04-08
FLP-33801,Smartphones,OnePlus,14560,10110,30.6,3.9,1173,2026-01-24
FLP-33802,Televisions,LG,18320,11690,36.2,4.4,1155,2025-03-04
FLP-33803,Fashion,Van Heusen,2150,1430,33.4,5.0,714,2025-03-09
FLP-33804,Fashion,Van Heusen,600,420,29.9,4.7,672,2026-06-23
FLP-33805,Home Appliances,Havells,6000,4780,20.3,4.8,845,2025-07-14
FLP-33806,Laptops,Acer,36910,23780,35.6,5.0,1040,2025-01-30
FLP-33807,Headphones,boAt,1000,630,37.3,3.8,502,2025-03-09
FLP-33808,Televisions,Sony,36520,28530,21.9,4.7,984,2025-08-15
FLP-33809,Smartphones,Xiaomi,7500,4800,36.0,3.7,442,2025-02-04
FLP-33810,Footwear,Puma,1210,790,35.1,3.8,424,2026-05-12
FLP-33811,Home Appliances,Samsung,10300,8240,20.0,3.7,104,2025-03-18
FLP-33812,Laptops,HP,22500,16410,27.1,4.2,575,2026-03-18
FLP-33813,Laptops,Dell,23630,15250,35.5,4.7,135,2025-09-30
FLP-33814,Fashion,Levis,600,430,27.6,3.6,1631,2026-03-15
FLP-33815,Televisions,Sony,15000,12550,16.3,5.0,1462,2026-06-11
FLP-33816,Footwear,Nike,1780,1490,16.5,4.4,1685,2026-05-26
FLP-33817,Headphones,boAt,1060,520,50.8,4.1,1963,2026-02-04
FLP-33818,Laptops,Asus,32760,17180,47.6,4.4,299,2025-06-04
FLP-33819,Home Appliances,LG,25410,16550,34.9,3.6,1419,2025-08-04
FLP-33820,Footwear,Nike,2900,2620,9.7,4.0,103,2025-10-27
FLP-33821,Footwear,Bata,950,840,11.8,4.1,497,2026-01-15
FLP-33822,Smartphones,Vivo,18890,11410,39.6,3.7,579,2025-01-23
FLP-33823,Televisions,LG,15000,9530,36.5,3.4,404,2026-03-29
FLP-33824,Fashion,H&M,1720,1080,37.0,3.9,447,2026-03-18
FLP-33825,Headphones,Boult,1150,770,32.8,3.0,461,2025-12-09
FLP-33826,Footwear,Adidas,2000,1300,34.8,3.8,302,2026-02-26
FLP-33827,Home Appliances,Samsung,14090,9910,29.7,4.0,1068,2025-08-11
FLP-33828,Televisions,TCL,32570,22990,29.4,4.0,491,2026-02-02
FLP-33829,Fashion,Allen Solly,600,420,29.7,3.0,60,2025-05-09
FLP-33830,Televisions,TCL,51750,31360,39.4,3.7,253,2025-09-22
FLP-33831,Fashion,H&M,4040,2930,27.5,3.6,101,2025-02-08
FLP-33832,Televisions,LG,24780,16450,33.6,4.0,904,2025-12-28
FLP-33833,Headphones,boAt,5120,3800,25.8,4.7,816,2025-10-03
FLP-33834,Headphones,boAt,4050,2590,36.1,4.0,547,2025-10-27
FLP-33835,Smartwatches,Noise,3460,2470,28.6,4.0,752,2025-04-17
FLP-33836,Laptops,Lenovo,22500,17420,22.6,4.9,1173,2026-03-07
FLP-33837,Televisions,TCL,21190,17470,17.5,3.2,311,2025-07-15
FLP-33838,Smartphones,Vivo,31330,18860,39.8,3.9,360,2026-06-05
FLP-33839,Footwear,Nike,2000,1640,18.2,2.3,138,2025-09-11
FLP-33840,Fashion,Van Heusen,600,400,34.0,4.0,497,2025-06-03
FLP-33841,Home Appliances,LG,7140,3690,48.3,3.7,292,2025-04-22
FLP-33842,Fashion,Allen Solly,830,470,43.8,4.1,635,2026-06-18
FLP-33843,Smartphones,Xiaomi,18980,10120,46.7,4.3,922,2025-05-19
FLP-33844,Home Appliances,Whirlpool,10320,7840,24.0,3.2,58,2026-01-02
FLP-33845,Televisions,Mi,15000,11680,22.1,4.0,530,2025-05-20
FLP-33846,Smartphones,Vivo,7500,6110,18.5,3.8,60,2025-04-06
FLP-33847,Headphones,Noise,1000,690,31.2,3.8,4285,2026-01-02
FLP-33848,Fashion,Roadster,960,780,18.9,5.0,2098,2026-05-01
FLP-33849,Smartphones,Xiaomi,18060,11430,36.7,4.7,849,2025-12-02
FLP-33850,Smartwatches,Noise,2340,1770,24.3,4.1,141,2025-11-25
FLP-33851,Laptops,Acer,22500,17530,22.1,4.2,2056,2025-02-11
FLP-33852,Home Appliances,Samsung,10760,7840,27.1,4.1,402,2025-01-19
FLP-33853,Smartwatches,Fire-Boltt,3800,2880,24.2,2.8,937,2026-01-11
FLP-33854,Smartwatches,boAt,1500,1090,27.5,4.1,752,2026-01-13
FLP-33855,Laptops,Asus,22500,18520,17.7,4.0,1088,2025-02-15
FLP-33856,Footwear,Puma,900,630,30.0,4.2,536,2025-02-04
FLP-33857,Headphones,Noise,1000,690,30.7,3.8,541,2025-01-11
FLP-33858,Televisions,Samsung,73100,52180,28.6,4.3,116,2026-01-16
FLP-33859,Smartwatches,Apple,6640,4780,28.1,4.0,153,2026-05-21
FLP-33860,Smartwatches,boAt,4360,3060,29.8,3.3,2510,2025-07-27
FLP-33861,Footwear,Bata,1640,1010,38.3,4.3,1113,2026-02-16
FLP-33862,Fashion,H&M,1060,500,52.4,4.2,523,2026-06-15
FLP-33863,Footwear,Adidas,900,610,31.8,4.6,155,2025-06-18
FLP-33864,Fashion,H&M,730,490,32.9,4.0,457,2026-02-10
FLP-33865,Home Appliances,Havells,9230,6640,28.1,4.4,1002,2025-02-20
FLP-33866,Televisions,Mi,20450,13910,32.0,4.1,344,2025-12-24
FLP-33867,Fashion,Roadster,830,520,37.2,3.9,832,2025-04-02
FLP-33868,Home Appliances,Samsung,12850,9200,28.4,4.3,473,2025-08-23
FLP-33869,Headphones,JBL,3860,2670,30.9,3.0,1054,2025-08-13
FLP-33870,Fashion,Levis,3100,2120,31.5,4.3,1092,2026-04-18
FLP-33871,Fashion,Levis,1290,820,36.6,3.7,1150,2025-03-30
FLP-33872,Fashion,Levis,1120,860,23.0,4.1,849,2025-09-07
FLP-33873,Headphones,Sony,2500,2000,20.0,4.1,641,2025-05-19
FLP-33874,Home Appliances,Havells,21690,13710,36.8,3.9,209,2025-02-14
FLP-33875,Smartphones,OnePlus,45370,42490,6.3,4.4,489,2026-03-03
FLP-33876,Footwear,Adidas,1420,910,36.1,3.6,704,2025-09-05
FLP-33877,Footwear,Campus,900,650,28.3,3.2,1378,2026-04-09
FLP-33878,Laptops,Lenovo,22500,14850,34.0,3.4,558,2026-02-10
FLP-33879,Smartwatches,boAt,1500,1130,24.8,3.7,271,2026-06-15
FLP-33880,Headphones,Noise,1000,750,24.7,4.3,950,2025-08-31
FLP-33881,Fashion,Allen Solly,600,420,29.8,3.5,575,2025-08-25
FLP-33882,Headphones,boAt,3330,2270,31.7,4.5,2519,2026-02-18
FLP-33883,Smartwatches,Fire-Boltt,2000,1430,28.4,4.1,835,2026-04-22
FLP-33884,Headphones,JBL,2940,1990,32.3,4.1,1157,2026-04-23
FLP-33885,Footwear,Puma,1000,670,33.0,3.8,1407,2026-05-28
FLP-33886,Home Appliances,Havells,23890,15650,34.5,4.3,2518,2025-12-28
FLP-33887,Televisions,LG,40840,22190,45.7,4.4,5,2025-02-10
FLP-33888,Smartwatches,Samsung,5680,3870,31.9,3.8,256,2026-01-11
FLP-33889,Televisions,Sony,15000,11140,25.7,4.3,2124,2025-02-21
FLP-33890,Laptops,Dell,39400,22600,42.6,3.3,278,2025-02-17
FLP-33891,Laptops,Apple,32150,22790,29.1,4.5,971,2026-04-18
FLP-33892,Headphones,Noise,3910,2900,25.7,4.4,1168,2025-05-19
FLP-33893,Laptops,Asus,23950,15150,36.7,4.0,293,2025-06-09
FLP-33894,Smartphones,Samsung,7500,5720,23.7,3.3,263,2026-05-20
FLP-33895,Smartwatches,Fire-Boltt,4560,3440,24.6,4.0,760,2025-12-08
FLP-33896,Smartwatches,Noise,2890,1630,43.7,2.8,240,2025-05-20
FLP-33897,Smartwatches,boAt,2360,1430,39.3,4.3,366,2025-04-13
FLP-33898,Headphones,Noise,2750,1710,37.8,4.0,1651,2025-12-10
FLP-33899,Footwear,Puma,3440,1770,48.6,4.0,238,2025-09-13
FLP-33900,Fashion,Allen Solly,850,570,32.7,3.0,494,2025-07-19
FLP-33901,Home Appliances,Bosch,17980,14700,18.3,4.3,988,2025-09-21
FLP-33902,Smartphones,Samsung,48720,29820,38.8,3.7,83,2026-03-26
FLP-33903,Headphones,JBL,1000,750,25.2,4.5,3219,2026-01-08
FLP-33904,Fashion,Van Heusen,600,320,45.9,4.8,1020,2026-01-07
FLP-33905,Footwear,Puma,950,720,24.7,3.8,2417,2025-01-26
FLP-33906,Footwear,Nike,1990,1530,22.9,4.4,536,2026-01-10
FLP-33907,Home Appliances,Samsung,17270,10720,37.9,3.7,2152,2026-01-14
FLP-33908,Laptops,Asus,22500,17250,23.3,3.6,1947,2025-09-12
FLP-33909,Laptops,Acer,38330,30990,19.2,4.3,11,2025-05-27
FLP-33910,Smartphones,Apple,45340,39430,13.0,4.3,1161,2026-04-18
FLP-33911,Fashion,Roadster,600,380,36.7,4.1,104,2025-08-25
FLP-33912,Home Appliances,Bosch,6000,5240,12.6,4.5,1582,2025-03-24
FLP-33913,Smartwatches,Samsung,1880,1430,23.9,3.8,363,2025-10-13
FLP-33914,Laptops,HP,39140,31830,18.7,4.5,914,2025-11-17
FLP-33915,Laptops,HP,22500,15640,30.5,3.9,746,2025-07-26
FLP-33916,Footwear,Nike,980,650,33.5,4.0,43,2025-05-29
FLP-33917,Headphones,boAt,1100,970,12.0,4.5,462,2025-09-17
FLP-33918,Fashion,Levis,1670,1130,32.3,3.9,480,2026-06-10
FLP-33919,Headphones,boAt,2180,1270,41.9,3.8,3971,2025-05-28
FLP-33920,Headphones,JBL,1420,850,39.9,4.5,140,2025-09-15
FLP-33921,Headphones,Sony,1570,1350,13.9,4.7,417,2026-03-03
FLP-33922,Home Appliances,Whirlpool,22090,14390,34.8,4.7,270,2026-05-11
FLP-33923,Headphones,boAt,1810,1420,21.8,3.4,485,2026-05-02
FLP-33924,Footwear,Puma,1540,1070,30.5,4.5,1062,2026-06-19
FLP-33925,Smartwatches,Fire-Boltt,1600,1190,25.4,3.9,79,2026-06-22
FLP-33926,Televisions,Sony,15000,9240,38.4,3.8,100,2026-03-02
FLP-33927,Headphones,Boult,1140,710,37.8,4.7,869,2025-01-26
FLP-33928,Headphones,Sony,1600,1270,20.8,3.9,425,2025-11-21
FLP-33929,Headphones,Sony,2610,2450,6.0,4.9,1212,2025-08-28
FLP-33930,Laptops,Lenovo,82790,61490,25.7,4.0,12,2025-05-06
FLP-33931,Footwear,Adidas,1010,670,33.9,3.4,3330,2025-01-28
FLP-33932,Headphones,Sony,1140,1000,12.7,4.2,576,2026-01-20
FLP-33933,Fashion,Allen Solly,1440,920,36.1,4.8,825,2026-05-14
FLP-33934,Home Appliances,Havells,6000,3360,44.0,3.7,48,2026-06-21
FLP-33935,Smartwatches,Apple,5840,4160,28.8,3.5,318,2025-02-15
FLP-33936,Footwear,Nike,1430,1410,1.3,3.9,734,2025-03-01
FLP-33937,Smartwatches,Noise,4940,3650,26.1,4.4,207,2025-03-11
FLP-33938,Smartphones,Realme,13950,10050,27.9,4.4,982,2026-03-18
FLP-33939,Laptops,Acer,35640,26550,25.5,3.5,357,2026-03-06
FLP-33940,Headphones,boAt,1850,1160,37.5,4.2,5152,2025-07-30
FLP-33941,Headphones,JBL,3320,2530,23.9,4.9,412,2026-05-28
FLP-33942,Smartphones,Xiaomi,19600,12440,36.5,3.9,1209,2026-04-30
FLP-33943,Televisions,Mi,25770,17030,33.9,4.5,371,2025-02-01
FLP-33944,Home Appliances,Havells,9280,6480,30.2,4.3,1637,2026-03-19
FLP-33945,Headphones,Noise,1920,1290,32.8,3.8,170,2025-04-20
FLP-33946,Home Appliances,Bosch,9840,8540,13.2,4.2,461,2025-09-03
FLP-33947,Footwear,Campus,1660,1060,35.9,4.4,596,2026-02-16
FLP-33948,Fashion,H&M,1590,970,39.0,3.5,564,2026-02-03
FLP-33949,Smartphones,Apple,33540,25550,23.8,3.3,380,2025-12-12
FLP-33950,Footwear,Adidas,3400,2440,28.2,4.0,1457,2026-05-24
FLP-33951,Fashion,Van Heusen,910,630,30.5,4.2,1134,2025-12-19
FLP-33952,Laptops,Dell,48310,37140,23.1,4.4,957,2026-02-13
FLP-33953,Headphones,boAt,1000,780,21.6,3.8,255,2025-08-12
FLP-33954,Footwear,Nike,3120,2470,20.7,3.7,2497,2026-04-21
FLP-33955,Televisions,Mi,37020,21530,41.8,3.7,37,2025-10-04
FLP-33956,Televisions,Sony,15000,12890,14.1,4.1,1065,2025-05-17
FLP-33957,Footwear,Adidas,1700,990,41.9,3.7,135,2026-02-03
FLP-33958,Home Appliances,Samsung,22770,15350,32.6,4.9,998,2026-06-02
FLP-33959,Smartwatches,Fire-Boltt,1820,1230,32.4,4.0,503,2026-02-16
FLP-33960,Home Appliances,Samsung,21570,13700,36.5,4.5,921,2025-06-02
FLP-33961,Headphones,JBL,2820,2160,23.5,3.5,1396,2025-04-20
FLP-33962,Footwear,Campus,900,580,35.9,4.0,218,2025-06-03
FLP-33963,Headphones,Boult,1000,730,26.8,4.0,205,2025-07-10
FLP-33964,Smartphones,Realme,7500,5530,26.3,4.1,451,2025-01-17
FLP-33965,Smartphones,Xiaomi,9350,5970,36.2,3.8,168,2026-03-03
FLP-33966,Smartphones,Realme,11960,7220,39.6,3.4,613,2026-06-12
FLP-33967,Laptops,Lenovo,72040,53820,25.3,4.7,964,2026-06-06
FLP-33968,Footwear,Nike,2640,1990,24.6,3.9,222,2026-03-03
FLP-33969,Home Appliances,Havells,9650,5290,45.2,4.2,565,2025-07-19
FLP-33970,Footwear,Campus,1270,970,23.6,4.2,364,2025-09-21
FLP-33971,Smartwatches,Fire-Boltt,5380,3870,28.0,4.1,174,2025-10-25
FLP-33972,Footwear,Nike,900,710,21.3,3.7,219,2026-04-23
FLP-33973,Headphones,JBL,4480,2740,38.8,3.7,1014,2025-02-22
FLP-33974,Smartphones,Realme,7500,4400,41.3,4.9,306,2025-05-27
FLP-33975,Headphones,Sony,3330,2910,12.5,3.2,1079,2025-01-12
FLP-33976,Laptops,Apple,71550,65140,9.0,4.8,783,2025-05-13
FLP-33977,Home Appliances,Havells,7100,5010,29.4,3.7,814,2025-01-29
FLP-33978,Smartphones,Xiaomi,16220,11360,30.0,4.3,2302,2025-04-09
FLP-33979,Smartwatches,Fire-Boltt,1760,1260,28.5,4.5,8,2026-05-08
FLP-33980,Footwear,Bata,4050,2420,40.3,3.5,124,2026-01-09
FLP-33981,Headphones,boAt,1000,600,40.3,4.4,1757,2025-09-20
FLP-33982,Headphones,Boult,2700,1950,27.9,3.3,1950,2026-02-11
FLP-33983,Footwear,Adidas,2730,1980,27.4,3.6,725,2025-11-28
FLP-33984,Smartwatches,boAt,5320,3760,29.4,3.9,181,2025-04-30
FLP-33985,Headphones,Boult,3300,2200,33.2,4.4,1892,2025-06-28
FLP-33986,Smartphones,Apple,9000,7790,13.5,4.4,143,2025-04-15
FLP-33987,Smartwatches,Apple,1630,1530,6.0,3.8,329,2025-06-09
FLP-33988,Home Appliances,Havells,18870,14890,21.1,3.0,2145,2026-02-22
FLP-33989,Home Appliances,Samsung,6000,4210,29.9,4.3,560,2025-07-24
FLP-33990,Footwear,Puma,970,570,41.2,4.0,329,2026-06-04
FLP-33991,Smartphones,Vivo,15120,7630,49.6,4.3,1419,2025-12-03
FLP-33992,Smartwatches,Samsung,1720,880,48.9,3.7,430,2026-02-13
FLP-33993,Home Appliances,Havells,6000,4320,28.1,3.8,1379,2025-02-03
FLP-33994,Televisions,Sony,15000,13510,10.0,4.1,1154,2026-02-24
FLP-33995,Smartwatches,Noise,1500,910,39.2,3.4,1901,2025-09-26
FLP-33996,Home Appliances,LG,14500,10150,30.0,4.4,233,2025-08-26
FLP-33997,Smartwatches,Samsung,1620,1000,38.0,3.7,5,2026-04-13
FLP-33998,Televisions,Samsung,15000,11090,26.1,4.3,1378,2025-06-26
