product_id,category,brand,mrp,selling_price,discount_pct,rating,num_ratings,listing_date,discount_norm,rating_norm,popularity_norm,deal_score
FLP-34362,Laptops,Dell,22500,15170,32.6,3.4,806,2025-06-28,0.5605214152595807,0.35999999985599995,0.13592397760051994,42.699999999999996
FLP-34363,Home Appliances,Bosch,8740,7300,16.4,4.0,509,2025-06-01,0.30370370369807953,0.5833333330902778,0.09092549161102455,37.0
FLP-34364,Home Appliances,Samsung,11130,9290,16.5,3.5,275,2026-05-20,0.30555555554989716,0.37499999984375,0.04871008479162029,29.099999999999998
FLP-34365,Headphones,boAt,2070,1670,19.2,3.6,54,2025-06-24,0.32820512819951786,0.48148148130315505,0.007748260594559179,33.4
FLP-34366,Home Appliances,LG,22920,16020,30.1,3.5,144,2025-08-22,0.5574074073970852,0.37499999984375,0.025076673281611925,41.4
FLP-34367,Televisions,TCL,17940,12470,30.5,3.0,1037,2025-04-25,0.5754716981023497,0.3103448274791914,0.22552447552442623,43.0
FLP-34368,Smartwatches,Apple,6300,5170,17.9,4.4,114,2025-05-29,0.30236486485975733,0.7692307689349114,0.023059022635916422,42.4
FLP-34369,Smartphones,Samsung,7500,4590,38.8,4.8,28,2026-06-24,0.6402640263920748,0.9166666662847222,0.005104305370615822,64.2
FLP-34370,Smartwatches,Fire-Boltt,5110,3240,36.6,4.5,469,2025-02-11,0.6182432432328,0.8076923073816568,0.09815950920243321,60.699999999999996
FLP-34371,Headphones,boAt,1830,1070,41.5,4.4,697,2026-01-06,0.7094017093895829,0.7777777774897121,0.10942441492724392,64.3
FLP-34372,Headphones,Sony,2560,2230,12.9,3.4,672,2026-03-04,0.22051282050905108,0.40740740725651575,0.10547122074634638,26.900000000000002
FLP-34373,Footwear,Campus,6020,4200,30.2,4.6,433,2025-08-29,0.5316901408357098,0.851851851536351,0.0692556634304095,57.4
FLP-34374,Fashion,Levis,600,400,33.6,4.7,735,2025-10-21,0.5616438356036155,0.884615384275148,0.14635124298313024,61.199999999999996
FLP-34375,Headphones,Sony,1120,960,13.9,3.3,375,2025-01-24,0.23760683760277598,0.37037037023319613,0.0585072738772836,25.7
FLP-34376,Smartwatches,Samsung,2790,1550,44.5,3.3,565,2025-05-19,0.7516891891764917,0.34615384602071,0.11846837317535043,51.5
FLP-34377,Headphones,boAt,1000,640,36.1,3.7,943,2025-06-12,0.6170940170834686,0.5185185183264747,0.14832384566727572,51.2
FLP-34378,Laptops,Acer,35420,22310,37.0,3.9,913,2025-09-15,0.6424581005466954,0.5599999997759999,0.15408111318510875,54.0
FLP-34379,Fashion,Allen Solly,1430,1090,23.6,4.0,211,2025-06-29,0.33333333332572307,0.615384615147929,0.04129911788291072,38.800000000000004
FLP-34380,Televisions,LG,120000,75270,37.3,3.9,385,2026-01-11,0.7037735848923816,0.6206896549583828,0.08304195804193988,58.199999999999996
FLP-34381,Smartphones,Vivo,35820,26280,26.6,5.0,318,2025-03-14,0.43894389438219567,0.9999999995833333,0.0694629383044675,57.99999999999999
FLP-34382,Smartwatches,Samsung,6240,3460,44.5,4.2,408,2025-08-11,0.7516891891764917,0.6923076920414202,0.0852549185529754,63.1
FLP-34383,Laptops,Asus,27740,17330,37.5,3.6,913,2026-06-02,0.6517690875111403,0.439999999824,0.15408111318510875,50.3
FLP-34384,Fashion,Levis,600,370,38.8,3.7,521,2026-03-21,0.6803652967881195,0.4999999998076924,0.10344827586204822,53.1
FLP-34385,Smartwatches,Apple,1500,1140,24.2,4.6,429,2026-05-24,0.40878378377687863,0.8461538458284023,0.08969748254705104,51.4
FLP-34386,Smartphones,Apple,10330,9510,8.0,4.9,174,2025-01-04,0.13201320131795358,0.9583333329340279,0.037505548158003214,40.699999999999996
FLP-34387,Televisions,Mi,15000,11440,23.7,4.2,1420,2026-04-28,0.4471698113123176,0.7241379307847801,0.30922202797196036,52.300000000000004
FLP-34388,Televisions,Samsung,19940,14750,26.0,4.6,211,2025-11-01,0.49056603772659313,0.8620689652199761,0.04501748251747267,55.400000000000006
FLP-34389,Smartphones,Apple,9770,7390,24.4,4.7,338,2026-01-28,0.4026402640197584,0.8749999996354167,0.07390146471369864,51.9
FLP-34390,Headphones,boAt,1000,820,18.4,2.7,669,2025-08-07,0.31452991452453793,0.1481481480932786,0.10499683744463867,22.5
FLP-34391,Fashion,Levis,3640,2420,33.4,4.4,574,2025-03-31,0.5570776255580576,0.7692307689349114,0.11407377706493302,56.49999999999999
FLP-34392,Laptops,Asus,27630,15720,43.1,4.9,1526,2025-02-12,0.7560521415129227,0.9599999996160001,0.25810283387065025,75.3
FLP-34393,Laptops,HP,22500,15770,29.9,3.9,1494,2025-08-06,0.5102420856515784,0.5599999997759999,0.25267266248086667,48.9
FLP-34394,Smartphones,Samsung,7500,6330,15.6,3.3,856,2025-03-22,0.2574257425700095,0.2916666665451388,0.18885929871278542,25.900000000000002
FLP-34395,Headphones,Sony,2290,1950,14.7,3.8,2464,2026-06-11,0.2512820512777559,0.5555555553497942,0.3888361796330821,37.8
FLP-34396,Smartwatches,Noise,5760,3920,32.0,3.5,1586,2025-01-26,0.5405405405314098,0.4230769229142012,0.3344616035539804,46.9
FLP-34397,Laptops,HP,22500,15960,29.1,4.3,307,2025-08-12,0.4953445065084666,0.7199999997119999,0.05124724249108242,50.7
FLP-34398,Headphones,Noise,1990,1550,22.3,4.6,105,2025-12-30,0.38119658119006505,0.851851851536351,0.01581277672359016,49.1
FLP-34399,Laptops,Dell,31970,21460,32.9,4.5,818,2025-06-20,0.5661080074382475,0.79999999968,0.1379602918716888,58.4
FLP-34400,Footwear,Campus,5750,3690,35.7,3.6,180,2026-04-02,0.628521126749498,0.48148148130315505,0.028317152103555288,48.699999999999996
FLP-34401,Headphones,JBL,1000,740,25.6,4.6,1005,2025-05-17,0.4376068375993572,0.851851851536351,0.1581277672359016,54.1
FLP-34402,Fashion,Van Heusen,790,480,38.7,3.9,1972,2025-06-04,0.6780821917653408,0.5769230767011834,0.39434643143536596,60.0
FLP-34403,Smartwatches,Noise,2300,1790,22.3,4.5,1211,2025-01-30,0.37668918918282623,0.8076923073816568,0.2551301036597725,50.9
FLP-34404,Smartphones,Samsung,20330,13890,31.7,3.7,847,2025-09-16,0.5231023102223911,0.45833333314236113,0.18686196182863138,45.0
FLP-34405,Headphones,Sony,2650,2250,15.1,3.9,422,2025-10-29,0.25811965811524584,0.5925925923731138,0.06593927893737098,34.599999999999994
FLP-34406,Home Appliances,Samsung,8080,4310,46.7,3.3,2827,2025-10-23,0.8648148147987998,0.2916666665451388,0.5091105899331573,61.1
FLP-34407,Fashion,Allen Solly,3220,2510,22.2,4.6,202,2025-07-12,0.30136986300681806,0.8461538458284023,0.03949478748996802,45.300000000000004
FLP-34408,Televisions,Sony,15000,11000,26.7,3.6,789,2026-02-25,0.5037735848961552,0.5172413791319858,0.17132867132863386,45.9
FLP-34409,Laptops,Asus,74300,50560,32.0,4.2,371,2025-02-03,0.5493482309022468,0.6799999997280001,0.06210758527064956,52.2
FLP-34410,Fashion,Roadster,1110,650,41.3,4.1,5,2025-10-20,0.7374429223575927,0.6538461535946745,0.0,59.8
FLP-34411,Home Appliances,Bosch,6000,4760,20.6,3.9,96,2026-01-27,0.3814814814744171,0.5416666664409722,0.01641710265199054,38.3
FLP-34412,Laptops,HP,32320,20980,35.1,4.1,15,2026-06-08,0.6070763500818049,0.6399999997439998,0.001696928559307365,52.800000000000004
FLP-34413,Footwear,Campus,1410,1090,22.9,5.0,834,2025-04-15,0.403169014077409,0.9999999996296296,0.13414239482198476,57.199999999999996
FLP-34414,Smartwatches,Apple,1500,1310,12.6,3.8,71,2025-12-07,0.2128378378342426,0.5384615382544378,0.013962343981380586,29.7
FLP-34415,Televisions,Samsung,15000,11000,26.7,3.9,654,2025-01-24,0.5037735848961552,0.6206896549583828,0.14182692307689207,49.0
FLP-34416,Laptops,HP,30380,23620,22.2,3.5,2630,2025-04-27,0.3668528863991275,0.39999999984,0.44544374681818333,39.0
FLP-34417,Televisions,Samsung,21070,16050,23.8,4.1,211,2025-04-17,0.4490566037651122,0.6896551721759808,0.04501748251747267,47.3
FLP-34418,Fashion,Levis,840,550,34.9,3.7,115,2025-11-19,0.5913242008997415,0.4999999998076924,0.02205292702485524,47.4
FLP-34419,Headphones,Boult,1240,970,21.5,3.7,161,2025-10-05,0.36752136751508513,0.5185185183264747,0.024667931688800653,36.9
FLP-34420,Headphones,Sony,1000,750,25.4,3.7,348,2025-12-07,0.4341880341806122,0.5185185183264747,0.05423782416191426,40.699999999999996
FLP-34421,Laptops,Apple,22500,20770,7.7,4.1,241,2026-04-19,0.09683426443022655,0.6399999997439998,0.04004751399965382,27.800000000000004
FLP-34422,Home Appliances,Havells,12300,8220,33.1,3.9,26,2025-10-02,0.6129629629516119,0.5416666664409722,0.003788562150459356,49.7
FLP-34423,Home Appliances,Samsung,11330,8690,23.3,4.0,765,2026-01-20,0.43148148147349114,0.5833333330902778,0.1371098683023386,44.0
FLP-34424,Headphones,Noise,3340,2890,13.5,4.2,1885,2026-05-16,0.23076923076528602,0.7037037034430728,0.297280202403495,40.6
FLP-34425,Smartphones,OnePlus,7910,5060,36.0,3.0,674,2025-01-09,0.5940594059307911,0.16666666659722218,0.14846870838878196,37.8
FLP-34426,Smartwatches,Fire-Boltt,5040,3310,34.3,4.9,52,2025-08-19,0.5793918918821048,0.9615384611686392,0.009942881320074055,62.8
FLP-34427,Laptops,Lenovo,39400,29060,26.2,4.4,1319,2026-05-25,0.44134078211468636,0.7599999996960001,0.22297641269298776,52.0
FLP-34428,Smartwatches,Apple,2910,2600,10.5,3.4,5,2026-02-24,0.17736486486186884,0.3846153844674556,0.0,22.3
FLP-34429,Fashion,Van Heusen,1160,740,35.9,4.2,1020,2025-09-15,0.6141552511275308,0.6923076920414202,0.20348837209298246,57.99999999999999
FLP-34430,Laptops,Acer,29340,19660,33.0,4.5,299,2026-04-01,0.5679702048311365,0.79999999968,0.049889699643636536,57.099999999999994
FLP-34431,Headphones,Noise,1000,730,27.2,4.3,751,2026-03-24,0.464957264949317,0.7407407404663923,0.1179633143579826,50.9
FLP-34432,Fashion,Allen Solly,1750,1100,37.3,3.7,158,2025-11-12,0.6461187214464357,0.4999999998076924,0.030673616680025925,50.3
FLP-34433,Headphones,JBL,4310,3180,26.1,4.1,919,2026-05-30,0.44615384614621967,0.6666666664197529,0.14452877925361407,47.8
FLP-34434,Home Appliances,Whirlpool,7990,6050,24.2,4.4,793,2025-11-04,0.4481481481398491,0.7499999996875001,0.14216128450295107,50.8
FLP-34435,Home Appliances,Havells,10370,7760,25.2,4.3,2363,2025-12-25,0.4666666666580247,0.7083333330381943,0.4254014071801505,54.50000000000001
FLP-34436,Headphones,JBL,1000,700,29.8,4.5,275,2025-04-06,0.5094017093930017,0.8148148145130315,0.04269449715369344,54.6
FLP-34437,Headphones,boAt,1110,710,35.9,4.4,231,2025-08-17,0.6136752136647236,0.7777777774897121,0.03573687539531376,58.4
FLP-34438,Home Appliances,LG,12950,8440,34.8,3.2,45,2025-09-01,0.6444444444325103,0.24999999989583338,0.007216308858017821,41.099999999999994
FLP-34439,Televisions,Samsung,48260,32090,33.5,4.5,1091,2025-08-02,0.6320754716861873,0.8275862066111771,0.23732517482512294,64.1
FLP-34440,Smartwatches,Apple,4420,3240,26.7,3.5,274,2025-03-28,0.451013513505895,0.4230769229142012,0.056907129257445115,38.2
FLP-34441,Footwear,Nike,2410,1490,38.3,3.7,1326,2025-09-04,0.674295774636016,0.5185185183264747,0.21375404530740877,55.1
FLP-34442,Smartphones,Samsung,19450,10680,45.1,4.1,698,2025-06-14,0.7442244224299633,0.6249999997395832,0.15379494007985933,61.4
FLP-34443,Laptops,Asus,30150,18360,39.1,3.3,213,2025-09-16,0.6815642457973639,0.3199999998719999,0.035296114033593194,45.800000000000004
FLP-34444,Smartwatches,Apple,2210,2010,9.1,3.6,1760,2025-02-28,0.15371621621361967,0.4615384613609468,0.37127141950489284,29.4
FLP-34445,Home Appliances,LG,35120,17640,49.8,3.9,383,2025-05-08,0.922222222205144,0.5416666664409722,0.0681941187082684,66.10000000000001
FLP-34446,Smartwatches,Noise,2090,1290,38.3,3.8,898,2025-05-11,0.6469594594485311,0.5384615382544378,0.18891474508140702,54.0
FLP-34447,Home Appliances,Samsung,9550,7240,24.2,4.0,10,2026-02-04,0.4481481481398491,0.5833333330902778,0.0009020386072522276,42.8
FLP-34448,Televisions,LG,15000,12010,19.9,4.3,571,2025-05-13,0.3754716981061232,0.758620689393579,0.12368881118878415,47.199999999999996
FLP-34449,Fashion,Roadster,1040,810,22.4,3.7,1225,2026-04-11,0.3059360730523759,0.4999999998076924,0.24458700882112175,36.5
FLP-34450,Footwear,Bata,2680,1880,30.0,3.3,90,2025-12-26,0.5281690140752083,0.37037037023319613,0.01375404530744114,39.6
FLP-34451,Laptops,Dell,22500,16940,24.7,4.0,964,2025-10-29,0.4134078212213518,0.59999999976,0.16273544883757632,44.1
FLP-34452,Fashion,H&M,1360,920,32.2,4.4,969,2025-04-29,0.5296803652847106,0.7692307689349114,0.19326383319964047,56.3
FLP-34453,Laptops,Asus,37430,28060,25.0,4.3,216,2025-11-22,0.41899441340001875,0.7199999997119999,0.0358051926013854,46.7
FLP-34454,Smartphones,Realme,49240,26310,46.6,4.4,1937,2025-03-13,0.7689768976770797,0.7499999996875001,0.42876165113172904,71.1
FLP-34455,Home Appliances,Samsung,30840,17770,42.4,4.4,598,2025-02-05,0.7851851851706447,0.7499999996875001,0.1069817788201142,67.10000000000001
FLP-34456,Smartphones,Realme,8470,4320,49.0,3.9,963,2025-04-25,0.8085808580724657,0.5416666664409722,0.21260541500217206,62.6
FLP-34457,Footwear,Nike,5730,4200,26.7,4.1,290,2025-02-28,0.4700704225269354,0.6666666664197529,0.046116504854361466,47.5
FLP-34458,Smartphones,Xiaomi,7500,6040,19.4,4.2,276,2025-11-10,0.3201320131960374,0.6666666663888889,0.06014203284508208,40.2
FLP-34459,Laptops,Acer,22500,12790,43.2,4.5,314,2026-04-19,0.7579143389058117,0.79999999968,0.05243509248259758,66.7
FLP-34460,Smartwatches,boAt,1700,1070,37.1,4.4,234,2026-05-19,0.6266891891786033,0.7692307689349114,0.048445102602062945,59.0
FLP-34461,Home Appliances,Havells,11540,7910,31.4,4.2,68,2025-11-12,0.5814814814707133,0.6666666663888889,0.011365686451378068,52.6
FLP-34462,Smartwatches,Samsung,4680,2790,40.4,4.3,1890,2025-12-12,0.6824324324209048,0.7307692304881656,0.3987730061348849,65.7
FLP-34463,Footwear,Bata,1580,1140,28.1,3.6,406,2026-01-02,0.4947183098504452,0.48148148130315505,0.06488673139157526,42.6
FLP-34464,Headphones,Sony,1000,680,31.5,4.9,1524,2025-10-16,0.538461538452334,0.9629629626063101,0.24019607843133456,64.2
FLP-34465,Smartwatches,boAt,1500,910,39.1,4.1,2452,2025-01-02,0.6604729729618164,0.6538461535946745,0.5176644806430044,63.7
FLP-34466,Footwear,Adidas,900,710,21.2,3.2,659,2026-02-17,0.37323943661314724,0.3333333332098766,0.10582524271842947,31.900000000000002
FLP-34467,Televisions,LG,54110,37320,31.0,4.7,2728,2025-09-08,0.5849056603663225,0.8965517238287753,0.5950611888110587,69.6
FLP-34468,Smartwatches,Samsung,6480,4040,37.6,4.0,4732,2025-07-31,0.6351351351244066,0.615384615147929,0.9999999999997884,68.30000000000001
FLP-34469,Fashion,Allen Solly,1200,680,43.3,4.4,1181,2026-02-13,0.7831050228131712,0.7692307689349114,0.23576583801117965,69.6
FLP-34470,Smartwatches,Samsung,6720,4530,32.6,4.5,1135,2025-07-28,0.5506756756663738,0.8076923073816568,0.2390522530145464,59.4
FLP-34471,Smartphones,Apple,23250,18560,20.2,4.4,843,2025-09-06,0.33333333332783277,0.7499999996875001,0.18597425654678515,45.7
FLP-34472,Fashion,Van Heusen,1200,840,30.0,3.2,70,2025-05-09,0.4794520547835742,0.3076923075739646,0.013031275060141732,34.9
FLP-34473,Headphones,Sony,1520,1300,14.5,4.5,270,2025-08-18,0.2478632478590109,0.8148148145130315,0.04190385831751393,41.5
FLP-34474,Footwear,Adidas,4960,3500,29.5,3.3,860,2025-07-28,0.5193661971739548,0.37037037023319613,0.1383495145630844,41.0
FLP-34475,Televisions,TCL,35460,29390,17.1,3.8,271,2025-03-13,0.32264150942787473,0.5862068963495838,0.05812937062935792,37.5
FLP-34476,Smartphones,Xiaomi,12430,9880,20.5,4.0,83,2025-08-10,0.33828382837725607,0.5833333330902778,0.017310252996001484,37.6
FLP-34477,Footwear,Campus,900,620,31.6,5.0,376,2026-04-22,0.5563380281592195,0.9999999996296296,0.060032362459537206,63.7
FLP-34478,Laptops,Asus,37510,26980,28.1,3.8,1076,2025-08-04,0.4767225325795769,0.519999999792,0.18174104870181879,44.800000000000004
FLP-34479,Televisions,Sony,67050,56740,15.4,4.1,230,2025-07-30,0.2905660377303667,0.6896551721759808,0.04916958041956967,39.4
FLP-34480,Footwear,Nike,1510,1200,20.3,3.4,2947,2025-08-25,0.357394366190891,0.40740740725651575,0.47605177993519804,39.300000000000004
FLP-34481,Headphones,JBL,4880,3180,34.9,4.6,22,2025-09-19,0.5965811965709986,0.851851851536351,0.0026881720430103275,59.699999999999996
FLP-34482,Televisions,TCL,54130,38350,29.2,4.1,1241,2025-05-22,0.55094339621602,0.6896551721759808,0.27010489510483604,55.7
FLP-34483,Headphones,boAt,1970,1230,37.4,3.7,164,2025-07-15,0.6393162393053109,0.5185185183264747,0.025142314990508355,50.5
FLP-34484,Smartwatches,boAt,3570,2770,22.3,4.3,1724,2025-07-30,0.37668918918282623,0.7307692304881656,0.3636555955150489,49.9
FLP-34485,Laptops,Dell,22500,15640,30.5,4.6,106,2026-06-16,0.5214152700089122,0.8399999996639999,0.01713897844900439,55.7
FLP-34486,Laptops,Acer,28190,17000,39.7,4.4,191,2025-01-27,0.6927374301546977,0.7599999996960001,0.03156287120311699,61.7
FLP-34487,Headphones,JBL,2230,1840,17.7,3.7,716,2025-02-10,0.3025641025589305,0.5185185183264747,0.11242884250472605,35.0
FLP-34488,Headphones,JBL,2480,1790,27.8,3.7,1720,2025-11-16,0.47521367520555197,0.5185185183264747,0.27118912080957125,46.0
FLP-34489,Headphones,boAt,1060,610,42.1,3.6,610,2025-02-26,0.7196581196458178,0.48148148130315505,0.09566729917772047,54.300000000000004
FLP-34490,Headphones,JBL,1500,920,38.5,4.8,1522,2025-10-12,0.6581196581084082,0.9259259255829904,0.23987982289686274,68.89999999999999
FLP-34491,Home Appliances,Samsung,8760,8090,7.6,4.3,591,2025-12-02,0.14074074073813445,0.7083333330381943,0.10571892476996107,33.4
FLP-34492,Laptops,Acer,22500,17670,21.4,3.8,985,2026-02-04,0.3519553072560157,0.519999999792,0.1662989988121218,38.3
FLP-34493,Televisions,LG,27270,16170,40.7,4.4,1505,2026-04-18,0.7679245282873978,0.7931034480023782,0.32779720279713115,71.1
FLP-34494,Fashion,H&M,990,770,22.1,4.3,575,2025-08-22,0.29908675798403916,0.7307692304881656,0.11427425821970442,42.199999999999996
FLP-34495,Laptops,Apple,25680,22600,12.0,3.5,198,2025-04-18,0.17690875232445236,0.39999999984,0.03275072119463215,23.3
FLP-34496,Headphones,boAt,1000,590,41.2,3.1,339,2025-04-11,0.7042735042614655,0.296296296186557,0.052814674256791136,46.400000000000006
FLP-34497,Televisions,LG,46040,37020,19.6,4.0,581,2025-01-17,0.3698113207477395,0.6551724135671819,0.12587412587409835,43.3
FLP-34498,Footwear,Campus,2160,1530,29.3,4.1,57,2025-09-21,0.5158450704134535,0.6666666664197529,0.008414239482199284,49.3
FLP-34499,Smartphones,Vivo,21490,13660,36.4,4.7,3152,2026-03-17,0.6006600659966888,0.8749999996354167,0.6984021304925214,71.1
FLP-34500,Fashion,Van Heusen,1590,1130,29.2,3.3,116,2025-05-24,0.4611872146013428,0.34615384602071,0.022253408179626653,35.5
FLP-34501,Headphones,Sony,1000,890,11.2,4.4,1604,2026-04-13,0.19145299144971875,0.7777777774897121,0.2528462998102067,40.6
FLP-34502,Televisions,Samsung,59180,39440,33.4,2.9,456,2025-03-27,0.6301886792333927,0.27586206887039233,0.09855769230767077,42.6
FLP-34503,Televisions,Mi,19120,13710,28.3,4.7,232,2025-07-26,0.5339622641408687,0.8965517238287753,0.049606643356632514,58.8
FLP-34504,Laptops,Apple,29130,21610,25.8,4.2,514,2025-08-26,0.43389199254313054,0.6799999997280001,0.08637366366874488,46.800000000000004
FLP-34505,Fashion,Roadster,1940,1410,27.1,4.0,215,2026-05-07,0.4132420091229854,0.615384615147929,0.042101042501996366,42.8
FLP-34506,Fashion,H&M,600,340,43.0,4.2,216,2026-02-20,0.7762557077448344,0.6923076920414202,0.04230152365676778,63.7
FLP-34507,Home Appliances,LG,18960,13730,27.6,4.2,882,2025-05-09,0.5111111111016462,0.6666666663888889,0.15821757171204073,51.300000000000004
FLP-34508,Smartwatches,Fire-Boltt,1500,1160,22.8,5.0,519,2025-08-21,0.3851351351286295,0.9999999996153845,0.10873704252166093,55.900000000000006
FLP-34509,Fashion,H&M,2380,1600,32.6,4.1,5,2026-04-04,0.5388127853758263,0.6538461535946745,0.0,49.8
FLP-34510,Televisions,Samsung,15000,7990,46.7,3.3,3020,2025-10-16,0.8811320754550731,0.4137931033055885,0.6588723776222336,68.4
FLP-34511,Smartwatches,Fire-Boltt,2510,1510,39.8,4.7,793,2026-06-17,0.6722972972859409,0.884615384275148,0.16670192511102883,67.10000000000001
FLP-34512,Televisions,Mi,63530,43650,31.3,4.0,438,2025-03-21,0.5905660377247064,0.6551724135671819,0.09462412587410518,53.900000000000006
FLP-34513,Fashion,H&M,1800,1350,24.8,4.4,151,2025-05-23,0.36073059359907017,0.7692307689349114,0.029270248596626046,45.4
FLP-34514,Televisions,Mi,16290,11230,31.1,3.7,216,2025-07-03,0.5867924528191172,0.5517241377407848,0.04611013986012978,49.3
FLP-34515,Smartphones,Xiaomi,11640,7360,36.8,4.0,494,2025-12-25,0.6072607260625864,0.5833333330902778,0.1085219707057016,52.400000000000006
FLP-34516,Televisions,Mi,51030,30120,41.0,5.0,77,2026-03-15,0.7735849056457814,0.9999999996551724,0.015734265734262294,73.9
FLP-34517,Smartphones,Vivo,20210,13820,31.6,3.1,241,2025-09-06,0.5214521452059167,0.20833333324652778,0.052374611628927564,34.1
FLP-34518,Fashion,Van Heusen,1550,1120,27.7,4.0,439,2025-02-08,0.4269406392596589,0.615384615147929,0.08700882117079249,44.2
FLP-34519,Fashion,Roadster,600,450,25.4,3.9,970,2026-03-06,0.37442922373574367,0.5769230767011834,0.1934643143544119,41.8
FLP-34520,Headphones,Sony,3050,2600,14.8,4.7,894,2026-03-01,0.2529914529871284,0.8888888885596709,0.14057558507271653,45.9
FLP-34521,Laptops,HP,128900,90360,29.9,4.2,1334,2025-01-15,0.5102420856515784,0.6799999997280001,0.2255218055319488,52.7
FLP-34522,Fashion,Roadster,600,490,18.5,3.8,1794,2025-01-07,0.21689497716399786,0.5384615382544378,0.35866078588605477,35.099999999999994
FLP-34523,Televisions,LG,83710,57210,31.7,4.8,23,2026-06-17,0.5981132075358847,0.9310344824375743,0.0039335664335655735,62.6
FLP-34524,Televisions,LG,23460,18100,22.9,3.8,862,2025-05-20,0.43207547168996085,0.5862068963495838,0.18728146853142758,44.9
FLP-34525,Fashion,Allen Solly,920,570,38.5,4.0,59,2025-05-02,0.6735159817197829,0.615384615147929,0.010825982357656208,55.400000000000006
FLP-34526,Footwear,Nike,1820,1460,19.7,3.6,63,2025-07-02,0.3468309859093868,0.48148148130315505,0.009385113268606894,34.300000000000004
FLP-34527,Smartwatches,boAt,4480,2580,42.5,3.9,795,2026-02-22,0.7179054053932786,0.5769230767011834,0.16712502644379792,58.599999999999994
FLP-34528,Fashion,Allen Solly,600,400,33.1,3.3,301,2025-04-25,0.5502283104897209,0.34615384602071,0.05934242181233774,40.5
FLP-34529,Laptops,Lenovo,125300,85220,32.0,3.9,752,2025-04-30,0.5493482309022468,0.5599999997759999,0.12676056338026018,49.0
FLP-34530,Fashion,Van Heusen,1770,1370,22.9,3.1,40,2025-01-24,0.3173515981662705,0.269230769127219,0.007016840416999395,25.4
FLP-34531,Home Appliances,LG,34470,21390,37.9,4.8,167,2025-02-24,0.7018518518388546,0.9166666662847222,0.029226050874972175,67.60000000000001
FLP-34532,Fashion,Levis,600,500,16.8,4.5,560,2025-11-28,0.17808219177675616,0.8076923073816568,0.11126704089813326,38.800000000000004
FLP-34533,Smartwatches,Noise,5010,2890,42.4,3.6,1099,2026-02-10,0.7162162162041179,0.4615384613609468,0.23143642902470243,55.400000000000006
FLP-34534,Laptops,Lenovo,52220,29630,43.3,3.4,482,2025-04-18,0.7597765362987006,0.35999999985599995,0.08094349227896132,51.800000000000004
FLP-34535,Home Appliances,Bosch,23070,16400,28.9,4.1,54,2026-05-18,0.5351851851752744,0.6249999997395832,0.00883997835107183,48.8
FLP-34536,Smartphones,Vivo,7500,4690,37.4,4.1,893,2025-02-24,0.617161716161433,0.6249999997395832,0.19707057256986305,55.7
FLP-34537,Headphones,Boult,2860,1930,32.5,3.3,91,2025-05-26,0.555555555546059,0.37037037023319613,0.01359898798228754,40.9
FLP-34538,Smartphones,Vivo,7500,5300,29.3,3.8,40,2025-01-08,0.483498349827005,0.49999999979166654,0.007767421216154512,41.8
FLP-34539,Laptops,Apple,65470,50170,23.4,3.9,427,2025-01-28,0.38919925511379516,0.5599999997759999,0.0716103852027708,40.1
FLP-34540,Home Appliances,Samsung,6000,3910,34.9,3.5,456,2026-01-22,0.6462962962843278,0.37499999984375,0.08136388237415093,46.7
FLP-34541,Smartphones,Samsung,7500,4440,40.9,4.5,1092,2025-11-22,0.6749174917380376,0.7916666663368055,0.241233910341713,65.10000000000001
FLP-34542,Fashion,Roadster,2950,1880,36.1,3.3,65,2025-12-23,0.6187214611730887,0.34615384602071,0.012028869286284676,43.2
FLP-34543,Smartwatches,Apple,1800,1390,22.7,4.8,554,2025-07-03,0.3834459459394688,0.9230769227218933,0.11614131584512033,53.2
FLP-34544,Laptops,Apple,22500,18420,18.1,4.2,334,2025-04-04,0.2905027932906797,0.6799999997280001,0.05582894960121231,39.2
FLP-34545,Footwear,Campus,1670,1090,34.7,3.9,3055,2025-11-10,0.610915492946991,0.5925925923731138,0.49352750809053497,58.699999999999996
FLP-34546,Laptops,Apple,180000,116350,35.4,3.2,845,2026-03-30,0.6126629422604718,0.27999999988800006,0.14254199898181866,42.6
FLP-34547,Footwear,Nike,2360,1920,18.5,3.3,530,2025-02-22,0.3257042253463785,0.37037037023319613,0.08495145631066586,30.5
FLP-34548,Televisions,Sony,16870,14410,14.6,4.3,791,2025-11-02,0.27547169810801,0.758620689393579,0.17176573426569672,42.9
FLP-34549,Footwear,Puma,1470,1100,25.0,4.6,541,2026-04-21,0.44014084506267365,0.851851851536351,0.08673139158574648,53.1
FLP-34550,Footwear,Bata,2820,2120,24.8,3.7,942,2026-01-25,0.4366197183021722,0.5185185183264747,0.15161812297732175,42.3
FLP-34551,Fashion,Van Heusen,600,400,32.9,4.2,62,2025-05-30,0.545662100444163,0.6923076920414202,0.011427425821970443,51.7
FLP-34552,Headphones,JBL,1650,950,42.6,4.0,463,2025-03-30,0.7282051281926804,0.6296296293964335,0.07242251739404294,59.5
FLP-34553,Home Appliances,Bosch,19570,13370,31.7,3.9,69,2025-06-08,0.587037037026166,0.5416666664409722,0.011546094172828513,48.5
FLP-34554,Smartphones,Realme,15310,9400,38.6,3.3,647,2025-08-13,0.6369636963591261,0.2916666665451388,0.1424766977363199,44.2
FLP-34555,Smartwatches,Fire-Boltt,2230,1280,42.6,3.9,2262,2025-10-11,0.7195945945824394,0.5769230767011834,0.47746985402993913,63.3
